news
"							        sekitarBANDUNGcom – Menggunakan kostum Harimau berbalut baju biru putih khas Persib Bandung, Maskot  ini tak pernah sekalipun absen menyemangati laga klub kesayangannya bersama para bobotoh. Prabu namanya, sang maskot tim Persib Bandung untuk seluruh bobotoh “sa alam dunia”Sebagai Maskot sang pangeran biru, Prabu sendiri diperkenalkan pada tahun 2018. Dimana sebelumnya, Persib telah memiliki maskot bernama Simba. Manajemen Persib pernah mengkonfirmasi ketika launching maskot ini ( 2018 ), dimana pemilihan kata Prabu terilhami penguasa tatar sunda bernama Sri Baduga Maharaja atau terkenal dengan Prabu Siliwangi.Sebagai akronim dari Maung Bandung, kostum Prabu di desain sedemikian rupa mewakili identitas dari kata maung itu sendiri.  Dimana kostum “maung” Jawa (Panthera tigris)  sebagai hewan Karnivora dengan loreng-loreng di sekujur tubuh kemudian dibalut jersey utama kebanggaan Persib, biru-putih-biru.  Adapun “maung” adalah bahasa sunda yang jika di Indonesia kan berarti Harimau.Sampai sekarang, Prabu memiliki “tugas mulia” menyemangati para bobotoh baik di lapangan atau diluar lapangan. Bahkan tak jarang Prabu memberikan konten jenaka di akun resmi media sosialnya untuk menghibur bobotoh. redaktur : wld										                                                                                                                                 									"
"							sekitarBANDUNGcom – Kiper sepak bola adalah salah satu posisi yang paling penting dalam sebuah tim sepak bola. Mereka bertanggung jawab untuk melindungi gawang dan memastikan bahwa tim mereka tidak kebobolan. Oleh karena itu, menjadi kiper yang handal memerlukan latihan yang intensif dan konsisten.RBP Goal Keeper Academy, akademi latihan kiper sepak bola di Bandung yang telah berdiri sejak 2019, hadir untuk membantu membentuk generasi kiper muda yang handal dan profesional. Akademi ini menggunakan konsep latihan modern dan menawarkan program latihan yang intensif dan menyeluruh untuk memastikan bahwa setiap peserta dapat mencapai potensinya sebagai kiper sepak bola profesional.Program latihan RBP Goal Keeper Academy dirancang untuk membantu peserta meningkatkan keterampilan teknis mereka seperti reaksi, kecepatan, dan kemampuan untuk memprediksi gerakan lawan. Selain itu, akademi ini juga menawarkan latihan mental dan fisik untuk memastikan bahwa peserta dapat bertahan dalam situasi yang sangat menegangkan di lapangan.Menurut pendiri RBP Goal Keeper Academy, Rizky Bagja Permana, latihan yang ditawarkan merupakan gabungan dari teknik latihan dengan konsep modern dan diterapkan dengan metode yang sesuai dengan kondisi dan situasi di Indonesia. Dengan demikian, peserta tidak hanya mempelajari teknik latihan yang efektif, tetapi juga dapat mengaplikasikan teknik tersebut dengan baik di lapangan.Dengan program latihan yang intensif dan konsep latihan modern, RBP Academy menjamin akan membantu peserta menjadi kiper sepak bola yang handal dan profesional. Apabila mengikuti akademi ini, peserta dapat memperoleh pengalaman dan wawasan yang luas tentang bagaimana menjadi kiper yang handal, serta memiliki kesempatan untuk berkarier sebagai kiper sepak bola profesional.Sebagai informasi tambahan , RBP Goal Keeper Academy membuka kesempatan bagi peserta yang berminat mendapatkan pelatihan terbaik melalui latihan konsep modern. Berikut informasi bagi calon peserta akademi pelatihan :No. Kontak  083821670536. – Biaya Registrasi : Rp700.000 – uran Bulanan : Rp200.000 / month – Per Datang / Visit Only : Rp80.000 / dayAlamat : Jln Cikutra Baru No. 25 Kota BandungInstagram : @rbp.gkacademy 										                                                                                                                                 									"
"							        sekitarBandungcom – Kota Bandung memperlihatkan prestasi yang sangat memukau dalam Indeks Daya Saing Daerah (IDSD) dengan skor tertinggi di Jawa Barat, 4,12. Ini merupakan prestasi yang sangat membanggakan karena skor ini melampaui skor IDSD Jawa Barat, yaitu 3,64.Menurut laporan terbaru, skor IDSD nasional dilaporkan berada di angka 3,26, memberikan kesan bahwa Kota Bandung memiliki daya saing yang lebih tinggi daripada rata-rata nasional.Dilansir dari bandung.go.id, atas capaian tersebut, Wali Kota Bandung Yana Mulyana menyebut Pemkot Bandung  berkomitmen untuk terus menghadirkan Bandung yang unggul, nyaman,  sejahtera, dan agamis bagi setiap warganya.“Mudah-mudahan capaian ini bisa menjadi tambahan energi, penyemangat untuk terus berinovasi dalam mengoptimalkan potensi dan produktivitas yang dimiliki Kota Bandung,” Tuturnya.Kota Bandung mengungguli Kota Bekasi dengan indeks 3,46 dan Kota Bogor dengan indeks 3,42.Sebagai informasi, Indeks Daya Saing Daerah (IDSD) merupakan instrumen pengukuran daya saing pada tingkat provinsi dan kabupaten/kota yang dilakukan oleh Badan Riset dan Inovasi Nasional (BRIN). Deputi Bidang Kebijakan Riset dan Inovasi BRIN Boediastoeti Ontowirjo mengatakan, IDSD bertujuan untuk memperoleh sebuah ukuran daya saing daerah yang komprehensif, yang merefleksikan tingkat produktivitas daerah.Dia menyebut, IDSD 2022 mengadopsi kerangka pengukuran Global Competitiveness Index (GCI) 2019 dari World Economic Forum (WEF), yang disesuaikan dengan konteks daerah di Indonesia.“Pertama, kami menyusun kerangka konseptual. Kami gunakan sebagai rujukan adalah GCI, yang terdiri dari empat komponen dan 12 pilar,” kata Boediastoeti, pada Rapat Koordinasi Teknis (Rakortek) Badan Riset dan Inovasi Daerah (Brida), Selasa 7 Februari 2023.Dengan kerangka ini, lanjut Boediastoeti, maka IDSD 2022 di level provinsi dan kabupaten/kota selaras dengan GCI nasional, sehingga bisa digunakan stakeholders global untuk mengukur GCI bagi Indonesia.“Setiap tahun, IDSD akan terus kami sempurnakan, di level nasional pun akan kami terbitkan. Dengan demikian, akan ada tiga level nantinya, yaitu level nasional, provinsi, dan kabupaten/kota,” jelasnya.Lebih lanjut dirinya mengungkapkan, skor nasional IDSD 2022 sebesar 3,36. Skor nasional adalah rata-rata skor IDSD seluruh provinsi. “Kami tegaskan di sini, ya, ini adalah data, bukan pemeringkatan,” tegasnya.Kota Bandung menjadi salah satu contoh bagaimana suatu daerah dapat meningkatkan daya saing dan menjadi lebih kompetitif. Para pemimpin daerah lain di Jawa Barat dan seluruh Indonesia harus mengambil pelajaran dari kesuksesan ini untuk memajukan daerah mereka masing-masing.Redaktur: Wildan Damang 										                                                                                                                                 									"
"							        sekitarBandungcom – Wargi pasti udah ga asing kaan sama toko jamu tradisional bernama Toko Jamu Babah Kuya. Tempat ini terletak di belakang Pasar Baru, tepatnya di Jalan Pasar Barat Nomor 44, Kecamatan Andir. Toko ini didirikan pada tahun 1838 oleh seorang ahli obat-obatan tradisional bernama Babah Kuya dan kini sudah berada pada generasi kelima dari pendirinya.Menurut pemilik generasi kelima, Hendra Tanuwirja, tokonya menyediakan berbagai jenis jamu herbal dari seluruh Indonesia dengan harga yang bervariasi, mulai dari Rp10.000/ons sampai Rp200.000/ons. Keunikan dari toko ini adalah pelanggan bisa berkonsultasi langsung tentang penyakit yang dialami sehingga Hendra bisa memberikan rekomendasi jamu yang paling cocok untuk mengatasinya.Toko Jamu Babah Kuya hanya ada di Kota Bandung dan tidak memiliki cabang lain. Namun, pembeli masih bisa membeli produknya melalui Whatsapp owner. Saat memasuki toko ini, aroma jamu herbal khas akan tercium oleh pelanggan. Ini adalah pilihan yang tepat bagi mereka yang ingin mencoba jamu tradisional dengan sejarah panjang dan memiliki keunikan tersendiri.Artikel ini telah tayang sebelumnya di liputan6.com dengan judul “Mengintip Toko Jamu Babah Kuya di Bandung, Eksis Sejak 1838”Redaktur: Wildan Damang 										                                                                                                                                 									"
"							        sekitarBANDUNGcom – Untuk mewujudkan Pemilihan Umum sebagai sarana kedaulatan rakyat dengan berasaskan langsung, umum, bebas, rahasia, jujur, adil dan berprinsip pada berkepastian hukum dengan menerapkan 7 (tujuh) prinsip penyusunan daerah pemilihan sebagaimana diatur dalam Pasal 185 Undang-Undang No 7 Tahun 2017 tentang Pemilu, Komisi Pemilihan Umum telah menerbitkan Peraturan KPU Nomor 6 Tahun 2023 tentang Daerah Pemilihan dan Alokasi Kursi Anggota DPR, DPRD Provinsi dan DPRD Kabupaten/Kota Dalam Pemilihan Umum Tahun 2024.Adapun 7 Daerah Pemilihan di Kota Bandung diantaranya:Dapil Kota Bandung 1 meliputi : Kecamatan Coblong, Kecamatan Cidadap, Kecamatan Bandung Wetan, Kecamatan Cibeunying Kidul Kecamatan Cibeunying Kaler dan Kecamatan Sumur Bandung.Dapil Kota Bandung 2 meliputi Kecamatan Batununggal, Kecamatan Lengkong, dan Kecamatan Kiaracondong.Dapil Kota Bandung 3 meliputi Kecamatan Antapani, Kecamatan Arcamanik, Kecamatan Cibiru, Kecamatan Ujungberung, dan Kecamatan Mandalajati.Dapil Kota Bandung 4 meliputi Kecamatan Bandung Kidul, Kecamatan Buahbatu, Kecamatan Rancasari, Kecamatan Gedebage, Kecamatan Panyileukan, dan Kecamatan Cinambo.Dapil Kota Bandung 5 meliputi Kecamatan Bojongloa Kaler, Kecamatan Astana Anyar, dan Kecamatan Regol.Dapil Kota Bandung 6 meliputi Kecamatan Babakan Ciparay, Kecamatan Bandung Kulon, dan Kecamatan Bojongloa Kidul.Dapil Kota Bandung 7 meliputi Kecamatan Sukasari, Kecamatan Andir, Kecamatan Cicendo, dan Kecamatan SukajadiKetua Divisi Sosialisasi Pendidikan Pemilih Partisipasi Masyarakat dan SDM KPU Kota Bandung Ahmad Nur Hidayat menjelaskan bahwa Jumlah Anggota DPRD Kota Bandung masih tetap sebanyak 50 orang di tujuh dapil.” KPU Kota Bandung Telah Menetapkan Dapil dan alokasi kursi untuk Pemilu 2024 mendatang. Saya berharap masyarakat dapat berpartisipasi aktif dan menciptakan iklim politik yang sehat di Pemilu nanti ” ungkap Ahmad.										                                                                                                                                 									"
"							        sekitarBANDUNGcom – Telah Terjadi kebakaran di Kampung Kebon Kalapa, RT 03 dan RT 04, RW 6, Desa Sukamenak, Kecamatan Margahayu, Kabupaten Bandung,  Senin (6/2/2023) malam hari.Dinas Pemadam Kebakaran dan Penyelamatan Kabupaten Bandung, mendapat laporan kejadian sekitar pukul 22.45 WIB, dan sampai di lokasi 23.00 WIB.Dari hasil investigasi Disdamkar Kabupaten Bandung di Lapangan, kebakaran tersebut menghanguskan 24 rumah warga.Diantara 24 rumah yang hangus tersebut, 21 rumah dinyatakan dalam kategori rusak berat. Sedangkan 3 rumah lainnya mengalami rusak ringan.Setidaknya, ada 102 jiwa terdampak atas kejadian kebakaran tersebut, dikarenakan rumah mereka yang hangus terbakar.Redaktur : ibd										                                                                                                                                 									"
"							 sekitarBANDUNGcom – Kawasan Cingised Kecamatan Arcamanik mengalami transformasi yang luar biasa. Dulu, kawasan ini sering mengalami masalah banjir dan kumuh, tetapi kini sudah berubah menjadi lebih indah dan berwarna-warni seperti di Venetian Burano, Italia.Pemerintah setempat dan masyarakat bekerja sama untuk membuat kawasan ini menjadi lebih baik. Pemugaran jalan, pembangunan taman, dan pemasangan lampu jalan memberikan sentuhan baru pada kawasan ini. Warga setempat bahkan mengecat rumah-rumah mereka dengan warna-warna cerah, menambah keindahan kawasan. Sebagaimana yang dilansir dari bandung.go.id bahwa Dinas Sumber Daya Air dan Bina Marga (SDABM) Kota Bandung juga membangun rumah pompa (rupom) untuk mengatasi banjir yang sudah bertahun-tahun menjadi masalah di Cingised.Tahun lalu, Pemerintah Kota (Pemkot) Bandung tengah membangun tiga rumah pompa untuk mengantisipasi banjir. Proses pengerjaan itu tersebar di tiga titik, yakni Cingised, Kopo-Citarip dan Rancabolang.Salah satu Petugas Rupom Cingised, Asep menjelaskan, karena adanya rupom ini, bisa mengurangi ketinggian air.“Ketinggian banjir biasanya bisa sampai 60-70 cm. Air semua ditampung di sini. Nanti kalau sudah menunjukkan indikator maksimal, air akan disedot di penyaringan untuk dibuang ke Sungai Cironggeng,” jelas Asep.Untuk mempercantik kawasan di sana, Dinas SDABM bersama warga sekitar bergotong royong melukis terotoar dan bangunan di sepanjang Jalan Cingised pada Selasa, 31 Januari 2023 pukul 08.00 WIB.“Jalan juga diperbaiki. Masyarakat sangat merasakan dampaknya,” ungkapnya.Hal serupa juga disampaikan Bobi, petugas Rupom Cingised. Dikatakannya, rupom berfungsi untuk menarik air dari drainase-drainase sepanjang jalan Cingised ini.“Tiap hujan turun meskipun pagi, siang, sore, malam juga kami selalu aktifkan dan mengoperasikan rupom selama 24 jam,” ucap Bobi.Sementara itu, salah satu warga Cingised, Deden yang sehari-harinya berjualan pakan burung mengaku Jalan Cingised kini menjadi lebih indah dan enak dipandang.“Mungkin ke depannya harus lebih dipelihara lagi agar tambah bersih dan asri aman dan nyaman. Jadi mari bersama kita pelihara. Ini juga demi kenyamanan warga di sini,” harap Deden.Selain itu menurutnya, sejak ada rupom banjir teratasi walaupun hujan besar terjadi seharian. Dulu, banjir bisa terjadi sampai berminggu-minggu sampai setinggi 60 cm, sepanjang 300-400 meter jalan terkena banjir.“Sudah tidak ada genangan banjir. Air hujan sekarang cuma lewat saja. Sebelum ada rupom seminggu bisa banjir terus. Sampai masuk ke rumah warga. Maka jalan ini kalau banjir sering ditutup,” paparnya.Lina, salah satu pemilik warung kelontongan yang dindingnya juga dicat, mengatakan, kondisi Cisaranten Kulon, Cingised saat ini sudah sedikit membaik. Hanya dari segi tata ruangnya mungkin perlu dirapikan kembali.“Tapi, dengan adanya pengecatan seperti ini di sepanjang jalan ditambah hadirnya rupom, warga lain banyak yang berpendapat kalau sekarang Cingised sudah tidak banjir lagi. Sudah bervariasi, tidak kumuh seperti sebelumnya,” aku Lina.Ia juga merasa sangat terbantu dengan adanya rupom. Sehingga banjir di Cingised sudah teratasi dengan baik.“Terima kasih kepada Pemkot Bandung sudah menyediakan fasilitas ini, sehingga sudah tidak banjir lagi. Ditambah pengecatan, jadi tidak sekumuh dulu,” tulisnya.Ia berharap agar para warga bisa memelihara dan menjaga fasilitas yang sudah diberikan pemerintah.“Kabarnya juga mau ada kuliner malam. Ya semoga bisa menaikkan perekonomian dan membuat Cingised lebih tertata rapi,” imbuhnya.Salah satu penjual gorengan di sana sejak 2017, Dela Setiawan mengungkapkan, jika dulu wilayah tersebut termasuk kawasan kumuh.“Catnya banyak yang sudah luntur, ditambah banjir. Kalau sekarang Alhamdulillah kelihatan tidak terlalu kampung,” kata Dela.Ia berharap, agar warga bisa menjaga lingkungan di sana seminimal mungkin dengan tidak membuang sampah sembarangan sembarangan.“Kita sudah disediakan fasilitas seperti ini, jadi saya harap kita sebagai warga minimal jangan buang sampah sembarangan sembarangan. Sedikit demi sedikit juga berkreasilah untuk lingkungan. Jangan dicoret dengan vandalisme,” imbaunya.Pun dengan kehadiran rupom, banjir yang sudah bertahun-tahun terjadi kini sudah teratasi.“Kalau hujan dari gunung juga mengalirnya ke sini. Sejak ada rupom ini sudah lancar. Beres hujan sudah tidak ada genangan lagi,” tambahnya.Kini, Kawasan Cingised Kecamatan Arcamanik menjadi salah satu tempat wisata yang menarik bagi wisatawan dan turis. Banyak orang datang untuk berfoto dan menikmati suasana yang indah dan unik. Transformasi kawasan ini memberikan harapan baru bagi warga setempat dan menunjukkan bahwa dengan kerja sama dan komitmen, lingkungan yang buruk dapat dibangun kembali menjadi lebih baik dan indah.										                                                                                                                                 									"
"							        sekitarBANDUNGcom – Indibro baru-baru ini menjadi perbincangan hangat di kalangan pecinta kopi di Indonesia. Indibro adalah sebuah brand dibawah naungan PT. Admiral Paragon Jaya sebagai perusahaan pabrikasi pengolahan kopi yang berbasis di Indonesia dan fokus pada penyediaan biji kopi yang 100% asli Indonesia dengan mengutamakan kualitas tinggi. Menariknya, Indibro menjadi salah satu perusahaan yang memiliki semua jenis dan variasi kopi yang bijinya hanya di Indonesia saja. Baik dari Aceh sampai ke ujung Papua.Perusahaan ini pun memiliki jaringan petani kopi yang besar di Indonesia dan bekerja sama dengan para petani untuk menciptakan produk yang berkualitas dan berkelanjutan. Indibro juga menekankan pentingnya praktik pertanian yang bertanggung jawab dan mengurangi dampak negatif pada lingkungan.         CEO Indibro, Irfan mengungkapkan jikalau kemunculan Indibro bermula dari kecintaannya kepada kopi karena memiliki cita rasa yang unik dan keanakaragaman yang kaya. Lalu Irfan ditugaskan untuk membangun perusahaan kopi yaitu PT. Admiral Paragon Jaya dengan merek utama Indibro, adapun menurut keterangannya, Indibro adalah singkatan dari Indonesia Ini Bro.  Lebih lanjut, dia mengungkapkan kemunculan Indibro diharapkan dapat meningkatkan ekosistem bisnis kopi di tanah air dan memperkenalkan berbagai jenis kopi asli Indonesia kepada penikmat kopi dan khalayak umum. ” Saya kira, semua masyarakat kita harus tahu, jikalau biji kopi asli Indonesia adalah biji kopi terbaik yang diakui oleh dunia. Kehadiran Indibro diharapkan dapat merawat dan melestarikan citra tersebut dengan cara menciptakan ekosistem bisnis kopi yang berkelanjutan dengan biji yang asli dari Indonesia ” ucap Irfan kepada redaktur sekitarbandungcom.Dari awal didirikannya yakni pada tahun 2019 hingga saat ini, Indibro telah menjadi mitra penyuplai kopi sebagian besar restaurant atau caffee dan 40 hotel di daerah Jabodetabek. Menurut salah satu pelanggan atau mitra bisnis, Indibro memiliki pelayanan yang baik dan berkomitmen untuk menyediakan kopi berkualitas. Dia juga mengapresiasi upaya perusahaan untuk membantu bisnis kopinya berkembang dengan cara menyuplai kopi yang memiliki diferensiasi rasa yang khas. Sebagai CEO, Irfan membuka ruang selebar-lebarnya kepada restaurant, caffe dan juga hotel di Indonesia untuk dapat bekerjasama dengan Indibro. Ia pun berkomitmen membantu kualitas kopi seluruh mitranya ” Saya sangat terbuka jika ada yang ingin bermitra dengan Indibro. Siapapun boleh. ” Pungkas Irfan Sebagai informasi tambahan, Indibro turut serta hadir dalam Pameran Bandung International Food & Hotel Expo (Bifhex) 2023. Sehingga pemilik restaurant, caffe dan hotel di sekitaran Bandung dapat berkonsultasi secara langsung. Adapun secara online, Indibro dapat ditemui melalui Instagram dengan nama akun @indibrocoffee. Dan dapat juga dikunjungi melalui marketplace di Tokopedia, shopee dan Blibli.com dengan nama akun  Indibro Coffee Sedangkan produk lainnya yakni teh premium, Constantea dan produk beras organik dari Primaris dapat di kunjungi Tokopedia, Shopee dan Blibli.com dengan nama akun Primaris Indonesia.Redaktur : wld										                                                                                                                                 									"
"							        • LOKASI PELAYANAN SIM KELILING POLRESTABES BANDUNG (Kota Bandung)Senin, 6 Februari 2023BTC fashion mall PasteurDANThe Kings KepatihanSelasa, 7 Februari 2023ITC Kebon KalapaDANUbertos Ujung BerungRabu, 8 Februari 2023BTC fashion mall PasteurDANLucky Square AntapaniKamis, 9 Februari 2023The Kings Kepatihan DANPasar Modern BatununggalJumat, 10 Februari 2023ITC Kebon KalapaDANLucky Square AntapaniSabtu, 11 Februari 2023Radio Dahlia Jl. BurangrangDANPasar Modern BatununggalMinggu, 12 Februari 2023TIDAK BEROPERASIPENDAFTARAN Mall Pelayanan Publik Kota BandungDan Metro Indah MallBuka dari jam 09.00 – 12.00Buka dari Senin – Sabtu*Jadwal dapat berubah sewaktu-waktu dari Polrestabes BandungBiaya untuk memperpanjang SIM :o SIM A Rp 80.000o SIM C Rp 75.000o Biaya asuransi Rp 50.000o Biaya tes kesehatan Rp 50.000Catatan:1. Jika warga Kota Bandung membawa surat keterangan Tes Kesehatan Sendiri Dari Puskesmas atau Rumah Sakit, Tidak dikenakan Biaya Tes Kesehatan yg disebutkan diatas.2. Tes kesehatan mencakup: Tes Penglihatan, Pendengaran dan Cacat Fisik.3.Biaya asuransi, pihak satlantas polrestabes kota Bandung menghimbau dan menyarankan untuk membayar biaya tersebut.4. Mulai beroperasi mulai pukul 08.00 WIB – selesai (datang 1 jam sebelumnya lebih baik).5. Khusus Minggu di mulai pukul 06.00 WIB – selesai6. Khusus Memperpanjang SIM A dan SIM C.7. Melayani Secara Online Untuk SIM A dan C Seluruh Indonesia.8.Syarat:a. Foto copy E-KTP 3 lembar (KTP lama tidak bisa dilayani).b. SIM Asli dan foto copy 3 lembar yang akan diperpanjang masa berlaku.c. Alat tulis sendiri.d. Apabila SIM yang telah melebihi masa berlakunya, harus di proses di SATPAS / POLRES masing masing sesuai domisili KTP dengan cara mengajukan permohonan pembuatan SIM baru.(Sumber: Satlantas Polrestabes Bandung)• LOKASI PELAYANAN SIM KELILING POLRESTA BANDUNG (Kabupaten Bandung)Senin, 6 Februari 2023The Matic Mall MajalayaDANGriya Grand Cinunuk (Cileunyi)Selasa, 7 Februari 2023Alun-Alun CicalengkaDANAlun-Alun BanjaranRabu, 8 Februari 2023Kantor Kecamatan CimenyanDANKantor Kecamatan CiparayKamis, 9 Februari 2023Taman kota BalaendahDANBank HIK CileunyiJumat, 10 Februari 2023Taman kota Balaendah DANAlun-alun Ciwidey Sabtu, 11 Februari 2023Toserba Prama Banjaran DANBORMA Katapang Minggu, 12 Februari 2023TIDAK BEROPERASI(Sumber: Satlantas Polresta Bandung)*Jadwal dapat berubah sewaktu-waktu dari Polres BandungPELAYANAN SIM POLRES CIMAHI (Kota Cimahi dan Kab. Bandung Barat)Tiap Hari SeninLokasi: Alun-Alun Kota CimahiTiap Hari SelasaLokasi: Mesjid Agung Lembang (KBB)Tiap Hari RabuLokasi: Cimahi Mall Kota CimahiTiap Hari KamisLokasi: Alun-Alun Kota CimahiTiap Hari JumatLokasi: Gerbang Tol Padalarang TimurTiap Hari SabtuLokasi: Cimahi Mall Kota Cimahi*Jadwal dapat berubah sewaktu-waktu dari Polres Cimahi(Sumber: Satlantas Polres Cimahi)Redaktur: Wildan Damang 										                                                                                                                                 									"
"							        sekitarBANDUNGcom – Akan dimulai Jelang bulan Ramadhan tahun ini, Pemerintah Kota Bandung tengah mempersiapkan  penyelenggaraan Pasar Murah dan Bazar Murah.Dilasir dari prfmnews, Di Pasar Murah, warga Bandung bisa membeli komoditas bahan pokok antara lain, minyak goreng curah kemasan, minyak goreng kemasan premium, beras medium, beras premium, tepung terigu, gula pasir, telur ayam, gas 3 kg, bawang merah, bawang putih dan sayuran.Sedangkan di Bazar Murah, Pemkot Bandung menyiapkan berbagai komoditas kuliner, craft, fashion atau baju, dan kebutuhan lain yang banyak diminati menjelang Idul Fitri.“Persiapan Pasar Murah sudah dikoordinasikan dengan para distributor dan penyedia, di antaranya Bulog, RNI, Wilmar, CV. Bagus, Indomarco, Pertamina, Aprindo, Toko Tani dan lainnya,” kata Sekretaris Disdagin Kota Bandung, Dedi Priadi Nugraha.Menurut Dedi, Pasar Murah dan Bazar Murah disiapkan Disdagin Kota Bandung mengingat pasokan beberapa komoditas pokok seperti beras dan minyak goreng kerap terjadi jelang RamadhanAgar stok tetap aman hingga Idul Fitri dan harga tetap terjangkau bagi warga, ujarnya, maka dilaksanakanlah pasar dan bazar murah ini.Terkait jadwal, ia menuturkan pelaksanaan Pasar Murah di Kota Bandung akan dilaksanakan jelang Ramadhan tanggal 13-21 Maret. Dalam sehari ada dua kecamatan akan digelar Pasar Murah.“Saat Ramadhan akan digelar lagi Pasar Murah di tanggal 24, 27, 28, 30 Maret 2023. Lalu, jelang Idul Fitri di tanggal 3, 4, 5, 6 April 2023,” paparnya.Selain itu, lanjutnya, akan ada juga Pasar Murah di 151 kelurahan yang leading sectornya dari TP PKK Kota Bandung.										                                                                                                                                 									"
"							        sekitarBANDUNGcom – Budaya Lalu Lintas adalah sebuah sikap dan tindakan individu saat berada di jalan raya. Dalam budaya lalu lintas yang baik, pengendara harus mematuhi peraturan lalu lintas, menghormati pengendara lain, dan memastikan keselamatan diri sendiri dan orang lain.Budaya lalu lintas yang buruk sering menjadi penyebab kecelakaan lalu lintas. Tindakan seperti melanggar lampu merah, tidak memakai sabuk pengaman, dan ugal -ugalan di jalan raya dapat mengakibatkan kecelakaan.Dirlantas Polda Jawa Barat, Kombes Pol Wibowo, S.I.K., M.Hum,  mengungkapkan jika ciri khas sebuah bangsa dapat dilihat dari bagiamana budaya lalu lintas masyarakatnya. Dimana budaya lalu lintas yang baik adalah cerminan dari budaya bangsanya. Begitu juga sebaliknya. Hal tersebut diutarakannya di acara silaturahmi Polantas Polda Jawa Barat bersama Pegiat Media Sosial di Roemah Legit, Kota Bandung ( 3/2/2023 )Beliau juga memberikan perbandingan budaya lalu lintas antara Indonesia dan Belanda.” Saya pernah belajar di Belanda tentang lalu lintas. Disana itu kalau lampu merah ya semuanya pasti berhenti. Padahal itu kondisinya malam hari dan tidak ada kendaraan lain. Mau nunggu sejam pun, disana kalau masih merah, ya tetap berhenti. Bedakan kalau di kita ya. Kondisi seperti itu, orang kita kebanyakan langsung terobos saja” terang Kombes Pol Wibowo.Menurutnya, masyarakat Indonesia harus mulai mendisipkan diri saat berlalu lintas karena aturan berlalu lintas dibuat untuk keselematan dan keteraturan. ” Dalam berlalu lintas itu, ada hak kita dan hak orang lain. Jangan sampai karena kita egois dan menghiraukan aturan,  hak orang lain kita ambil sehingga terjadilah kerugian yang menimpa kita dan yang lainnya ” tutupnya										                                                                                                                                 									"
"							        sekitarBANDUNGcom -Gubernur Jawa Barat Ridwan Kamil akhirnya memberikan tanggapan mengenai cuitan utas program petani milenial yang dipaparkan oleh akun twitter @eesss_.Diketahui, pemilik akun twitter @eesss_ itu adalah Rizky Anggara yang merupakan Ketua Petani Milenial Tanaman Hias Gelombang 1.Dalam utasnya, Rizky menyampaikan masalah-masalah yang dia hadapi selama mengikutip program Petani Milenial.Usai viral dan ramai menjadi perbincangan, Ridwan Kamil pun memberikan tanggapan dengan mengomentari utas tersebut.        Pria yang akrab disapa Kang Emil itu menyampaikan terima kasih atas informasi yang diberikan oleh Rizky.Dia juga menyampaikan permintaan maaf atas masalah yang muncul pada program petani milenial tersebut.Dipastikannya, dia sudah menginstruksikan kepada jajarannya agar permasalahan ini bisa segera terselesaikan.“Hatur nuhun Kang atas informasinya. Saya meminta maaf atas kekurangan program, dan meminta maaf atas kepada pihak yang mengalami ketidaknyamanan sebagai akibat dari permasalahan program ini. Saya sudah instruksikan masalah ini untuk segera,” cuit @ridwankamil dilihat hari ini Kamis, 2 Februari 2023.Sebelumnya, Kepala Biro Perekonomian Pemprov Jabar Yuke Mauliani Septina mengakui ada masalah pada program petani milenial gelombang 1, khususnya pada sisi pemasaran.“Untuk petani milenial yang batch 1 permasalahan dasarnya dari sisi pemasaran,” kata Yuke saat mengudara di Radio PRFM 107,5 News Channel Rabu, 1 Februari 2023.Dijelaskannya, pada program petani milenal gelombang 1 difokuskan pada tanaman hias dengan orientasi ekspor.Namun karena ada gejolak yang muncul akibat perang Rusia – Ukraina menyebabkan proses ekspor menjadi terhambat.“Pangsa pasarnya ini adalah ke Eropa. Pada saat kita memulai memasarkan ke luar terkendala dengan ada perang Rusia dan Ukraina. Nah ini yang menyebabkan kita jadi gagal ekspor,” jelasnyaNamun begitu, Yuke memastikan Pemprov Jabar terus berusaha menyelesaikan semua permasalahan yang muncul pada program petani milenial ini.***Artikel: Prfmnews										                                                                                                                                 									"
